token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	0	intanto	intanto	_	_	_	_	_	linguistic	_	none	_	Begin=0.51	_	_	_	_
0-1	PST211	0	0	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST211	0	0	2	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST211	0	0	3	@selene	@selene	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
0-4	PST211	0	0	4	piacere	piacere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST211	0	0	5	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST211	0	0	6	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST211	0	0	7	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PST211	0	0	8	chia[:mi],	chiami	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=2.58	3x1	_	_	4-6(0)
1-0	PST058	1	1	0	@daniela	@daniela	_	_	_	_	_	anonymized	_	none	_	Begin=2.45|End=2.964	_	_	_	_
2-0	PST211	2	2	0	@daniela	@daniela	_	_	_	_	_	anonymized	_	none	_	Begin=2.964	_	_	_	_
2-1	PST211	2	2	1	ciao	ciao	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST211	2	2	2	@daniela	@daniela	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
2-3	PST211	2	2	3	[da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
2-4	PST211	2	2	4	quanti	quanti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(1)
2-5	PST211	2	2	5	an]ni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
2-6	PST211	2	2	6	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PST211	2	2	7	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	PST211	2	2	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-9	PST211	2	2	9	torino.	torino	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=5.382	_	_	_	_
3-0	PST058	3	3	0	[ciao],	ciao	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=3.914|End=4.407	_	_	_	0-4(1)
4-0	PST058	4	4	0	quindici,	quindici	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=5.521|End=6.057	_	_	_	_
5-0	PST211	5	5	0	quindici	quindici	_	_	_	_	_	linguistic	_	none	_	Begin=6.164	_	_	_	_
5-1	PST211	5	5	1	ah	ah	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST211	5	5	2	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST211	5	5	3	quanti	quanti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PST211	5	5	4	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	PST211	5	5	5	avevi	avevi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PST211	5	5	6	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	PST211	5	5	7	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-8	PST211	5	5	8	arrivata?	arrivata	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=8.465	_	_	_	_
6-0	PST058	6	6	0	e::hm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=8.957	0x2	_	_	_
6-1	PST058	6	6	1	v:e:nti?	venti	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=10.583	0x1,1x1	_	_	_
7-0	PST211	7	7	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=10.886	_	_	_	_
7-1	PST211	7	7	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	End=11.241	_	_	_	_
8-0	PST058	8	8	0	venti	venti	_	_	_	_	_	linguistic	_	none	_	Begin=11.3	_	_	_	_
8-1	PST058	8	8	1	ventuno,	ventuno	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=12.127	_	_	_	_
9-0	PST211	9	9	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=12.364	0x1	_	_	_
9-1	PST211	9	9	1	sei:	sei	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
9-2	PST211	9	9	2	arrivata	arrivata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PST211	9	9	3	subito	subito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PST211	9	9	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-5	PST211	9	9	5	torino	torino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-6	PST211	9	9	6	oppure::	oppure	_	_	_	_	_	linguistic	_	none	_	End=14.7	5x2	_	_	_
10-0	PST058	10	10	0	e::hm:	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=14.879	0x2,2x1	_	_	_
10-1	PST058	10	10	1	[subito	subito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(2)
10-2	PST058	10	10	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(2)
