token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	0	ci	ci	_	_	_	_	_	linguistic	_	none	_	Begin=0.44	_	_	_	_
0-1	PST211	0	0	1	siamo	siamo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
0-2	PST211	0	0	2	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-3	PST211	0	0	3	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST211	0	0	4	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST211	0	0	5	chiami?	chiami	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=2.0084999999999997	_	_	_	_
1-0	PST045	1	1	0	@miriana	@miriana	_	_	_	_	_	anonymized	_	none	_	Begin=2.0084999999999997|End=2.67	_	_	_	_
2-0	PST211	2	2	0	ciao	ciao	_	_	_	_	_	linguistic	_	none	_	Begin=3.0	_	_	_	_
2-1	PST211	2	2	1	@miriana	@miriana	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
2-2	PST211	2	2	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST211	2	2	3	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST211	2	2	4	@selene	@selene	_	_	_	_	_	anonymized	_	none	_	End=4.37	_	_	_	_
3-0	PST211	3	3	0	[da	da	_	_	_	_	_	linguistic	_	none	_	Begin=4.57	_	_	_	0-2(0)
3-1	PST211	3	3	1	quanto]:	quanto	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	0-6(0)
3-2	PST211	3	3	2	tempo	tempo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PST211	3	3	3	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PST211	3	3	4	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PST211	3	3	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PST211	3	3	6	italia?	italia	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=6.716	_	_	_	_
4-0	PST045	4	4	0	[piacere]	piacere	_	_	_	_	_	linguistic	_	none	_	Begin=4.57|End=5.12	_	_	_	0-7(0)
5-0	PST045	5	5	0	a::h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=6.76	0x2	_	_	_
5-1	PST045	5	5	1	dodici	dodici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST045	5	5	2	anni:,	anni	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=8.4	3x1	_	_	_
6-0	PST211	6	6	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=8.69	0x1	_	_	_
6-1	PST211	6	6	1	okay	okay	_	_	_	_	_	linguistic	_	none	_	End=9.3	_	_	_	_
7-0	PST045	7	7	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=9.3	_	_	_	_
7-1	PST045	7	7	1	[s:ì:	sì	_	_	_	_	_	linguistic	_	none	_	_	0x1,1x1	_	_	0-2(1)
7-2	PST045	7	7	2	un:]	un	_	_	_	_	_	linguistic	_	none	_	End=11.15	1x1	_	_	0-2(1)
8-0	PST211	8	8	0	[un	un	_	_	_	_	_	linguistic	_	none	_	Begin=9.47	_	_	_	0-2(1)
8-1	PST211	8	8	1	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
8-2	PST211	8	8	2	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	0-6(1)
8-3	PST211	8	8	3	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
8-4	PST211	8	8	4	sempre]:	sempre	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	0-6(1)
8-5	PST211	8	8	5	vissuto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-6	PST211	8	8	6	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-7	PST211	8	8	7	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	PST211	8	8	8	torino	torino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	PST211	8	8	9	op[pure:	oppure	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	2-6(2)
8-10	PST211	8	8	10	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
8-11	PST211	8	8	11	altre	altre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(2)
8-12	PST211	8	8	12	città]	città	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(2)
8-13	PST211	8	8	13	okay	okay	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-14	PST211	8	8	14	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-15	PST211	8	8	15	mai	mai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-16	PST211	8	8	16	tori:no?	torino	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=14.9	3x1	_	_	_
9-0	PST045	9	9	0	[sì:	sì	_	_	_	_	_	linguistic	_	none	_	Begin=12.36	1x1	_	_	0-2(2)
9-1	PST045	9	9	1	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(2)
9-2	PST045	9	9	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(2)
9-3	PST045	9	9	3	torino]	torino	_	_	_	_	_	linguistic	_	none	_	End=13.68	_	_	_	0-6(2)
10-0	PST045	10	10	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=15.05	_	_	_	_
10-1	PST045	10	10	1	erano	erano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PST045	10	10	2	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PST045	10	10	3	miei	miei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST045	10	10	4	genitori	genitori	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST045	10	10	5	qua:	qua	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
10-6	PST045	10	10	6	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	PST045	10	10	7	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-8	PST045	10	10	8	venuti:	venuti	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
10-9	PST045	10	10	9	[ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
10-10	PST045	10	10	10	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(3)
10-11	PST045	10	10	11	fermati	fermati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(3)
10-12	PST045	10	10	12	qua]	qua	_	_	_	_	_	linguistic	_	none	_	End=18.378	_	_	_	0-3(3)
11-0	PST211	11	11	0	[a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=17.39	0x1	_	_	0-2(3)
11-1	PST211	11	11	1	okay].	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=18.41	_	_	_	0-4(3)
12-0	PST211	12	12	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=18.42	_	_	_	_
12-1	PST211	12	12	1	da]	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PST211	12	12	2	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	PST211	12	12	3	xxxx]	xxxx	_	_	_	_	_	unknown	_	none	Syllables=4	End=19.53	_	_	_	_
13-0	PST045	13	13	0	[anche	anche	_	_	_	_	_	linguistic	_	none	_	Begin=18.67	_	_	_	0-5(4)
13-1	PST045	13	13	1	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
13-2	PST045	13	13	2	avevamo	avevamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(4)
13-3	PST045	13	13	3	un'	un'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-3(4)
13-4	PST045	13	13	4	a]ltra	altra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(4)
13-5	PST045	13	13	5	scelta	scelta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	PST045	13	13	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-7	PST045	13	13	7	andare	andare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-8	PST045	13	13	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-9	PST045	13	13	9	ro:ma.	roma	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=20.874	1x1	_	_	_
14-0	PST211	14	14	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=21.294|End=21.7655	_	_	_	_
15-0	PST045	15	15	0	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	Begin=21.7655	_	_	_	_
15-1	PST045	15	15	1	venuti	venuti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-2	PST045	15	15	2	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-3	PST045	15	15	3	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	End=23.885	_	_	_	_
16-0	PST211	16	16	0	[eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=22.369	_	_	_	0-2(5)
16-1	PST211	16	16	1	ve~]	ve~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	0-3(5)
16-2	PST211	16	16	2	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	End=24.362	_	_	_	_
17-0	PST211	17	17	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=24.6	0x1	_	_	_
17-1	PST211	17	17	1	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PST211	17	17	2	tuoi	tuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
