token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=1.457	_	_	_	_
0-1	PST211	0	0	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-2	PST211	0	0	2	@magda	@magda	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
0-3	PST211	0	0	3	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST211	0	0	4	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST211	0	0	5	quanti	quanti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST211	0	0	6	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST211	0	0	7	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PST211	0	0	8	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	PST211	0	0	9	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-10	PST211	0	0	10	italia?	italia	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.432	_	_	_	_
1-0	PST044	1	1	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=5.28	_	_	_	_
1-1	PST044	1	1	1	settembre:	settembre	_	_	_	_	_	linguistic	_	none	_	_	8x1	_	_	_
1-2	PST044	1	1	2	diciotto	diciotto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST044	1	1	3	anni.	anni	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=6.86	_	_	_	_
2-0	PST211	2	2	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=7.207	0x1	_	_	_
2-1	PST211	2	2	1	wow	wow	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST211	2	2	2	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	_
