token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST213	0	0	0	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	Begin=0.14	_	_	_	_
0-1	PST213	0	0	1	vedi.	vedi	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=0.56	_	_	_	_
1-0	PST039	1	1	0	ben	ben	_	_	_	_	_	linguistic	_	none	_	Begin=0.967	_	_	_	_
1-1	PST039	1	1	1	fornita,	fornita	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=1.773	_	_	_	_
2-0	PST213	2	2	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=1.907|End=2.207	_	_	_	_
3-0	PST039	3	3	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=2.207|End=2.86	_	_	_	_
4-0	PST213	4	4	0	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=2.453	_	_	_	_
4-1	PST213	4	4	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST213	4	4	2	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST213	4	4	3	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST213	4	4	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST213	4	4	5	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST213	4	4	6	serve.	serve	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=3.773	_	_	_	_
5-0	PST039	5	5	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=3.92	_	_	_	_
5-1	PST039	5	5	1	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST039	5	5	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
5-3	PST039	5	5	3	importa[nte]	importante	_	_	_	_	_	linguistic	_	none	_	End=5.2	_	_	_	6-10(0)
6-0	PST213	6	6	0	[e:h]	eh	_	_	_	_	_	linguistic	_	none	_	Begin=4.827|End=5.167	0x1	_	_	0-2(0)
7-0	PST213	7	7	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=5.34	_	_	_	_
7-1	PST213	7	7	1	dai.	dai	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=5.967	_	_	_	_
8-0	PST213	8	8	0	>eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=6.4	_	Fast=0-2(0)	_	_
8-1	PST213	8	8	1	dai<	dai	_	_	_	_	_	linguistic	_	none	_	End=6.74	_	Fast=0-3(0)	_	_
9-0	PST213	9	9	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=7.347|End=7.78	0x2	_	_	_
10-0	PST213	10	10	0	hai::::	hai	_	_	_	_	_	linguistic	_	none	_	Begin=8.18	2x4	_	_	_
10-1	PST213	10	10	1	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PST213	10	10	2	vissuto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
