token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=2.27	_	_	_	_
0-1	PST211	0	0	1	alessandro	alessandro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST211	0	0	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST211	0	0	3	dicevi	dicevi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST211	0	0	4	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST211	0	0	5	quanti	quanti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST211	0	0	6	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST211	0	0	7	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PST211	0	0	8	adesso?	adesso	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.963	_	_	_	_
1-0	PST043	1	1	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=4.963	_	_	_	_
1-1	PST043	1	1	1	diciotto	diciotto	_	_	_	_	_	linguistic	_	none	_	End=5.671	_	_	_	_
2-0	PST211	2	2	0	diciotto	diciotto	_	_	_	_	_	linguistic	_	none	_	Begin=5.671	_	_	_	_
2-1	PST211	2	2	1	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST211	2	2	2	abitate	abitate	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST211	2	2	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST211	2	2	4	chivasso	chivasso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST211	2	2	5	di[ce]vi	dicevi	_	_	_	_	_	linguistic	_	none	_	End=8.113	_	_	_	2-4(0)
3-0	PST043	3	3	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=7.48|End=7.677	_	_	_	0-2(0)
4-0	PST211	4	4	0	avevi	avevi	_	_	_	_	_	linguistic	_	none	_	Begin=8.32	_	_	_	_
4-1	PST211	4	4	1	s~	s~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
4-2	PST211	4	4	2	abitato	abitato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST211	4	4	3	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST211	4	4	4	lì	lì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST211	4	4	5	o:	o	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
4-6	PST211	4	4	6	ti::	ti	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
4-7	PST211	4	4	7	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	PST211	4	4	8	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	PST211	4	4	9	capitato	capitato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-10	PST211	4	4	10	di:	di	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
4-11	PST211	4	4	11	abitare	abitare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-12	PST211	4	4	12	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-13	PST211	4	4	13	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-14	PST211	4	4	14	altre	altre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-15	PST211	4	4	15	zone	zone	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-16	PST211	4	4	16	[della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(1)
4-17	PST211	4	4	17	provi:ncia	provincia	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	0-9(1)
4-18	PST211	4	4	18	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(1)
4-19	PST211	4	4	19	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
4-20	PST211	4	4	20	torino].	torino	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=13.891	_	_	_	0-6(1)
5-0	PST043	5	5	0	[allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=12.46	_	_	_	0-6(1)
5-1	PST043	5	5	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(1)
5-2	PST043	5	5	2	io]	io	_	_	_	_	_	linguistic	_	none	_	End=13.78	_	_	_	0-2(1)
6-0	PST043	6	6	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=14.429	0x2	_	_	_
6-1	PST043	6	6	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST043	6	6	2	vivo	vivo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PST043	6	6	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST043	6	6	4	chivasso	chivasso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST043	6	6	5	da::	da	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
6-6	PST043	6	6	6	quindici	quindici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST043	6	6	7	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST043	6	6	8	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST043	6	6	9	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PST043	6	6	10	primi	primi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PST043	6	6	11	tre	tre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	PST043	6	6	12	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-13	PST043	6	6	13	ero	ero	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-14	PST043	6	6	14	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-15	PST043	6	6	15	montanaro.	montanaro	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=18.85	_	_	_	_
7-0	PST043	7	7	0	[che::]	che	_	_	_	_	_	linguistic	_	none	_	Begin=19.07	2x2	_	_	0-3(2)
7-1	PST043	7	7	1	sta:	sta	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
7-2	PST043	7	7	2	°non	non	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
7-3	PST043	7	7	3	so°	so	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
7-4	PST043	7	7	4	cinque	cinque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PST043	7	7	5	minuti	minuti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PST043	7	7	6	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	PST043	7	7	7	macchina	macchina	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	PST043	7	7	8	comunque:	comunque	_	_	_	_	_	linguistic	_	none	_	_	7x1	_	_	_
7-9	PST043	7	7	9	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-10	PST043	7	7	10	paesino	paesino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-11	PST043	7	7	11	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-12	PST043	7	7	12	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-13	PST043	7	7	13	piccolo,	piccolo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=23.802	_	_	_	_
8-0	PST211	8	8	0	[mh	mh	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=19.102	_	_	_	0-2(2)
8-1	PST211	8	8	1	mh]	mh	_	_	_	_	_	linguistic	_	none	_	End=19.592	_	_	_	0-2(2)
9-0	PST211	9	9	0	mh	mh	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=23.802	_	_	_	_
9-1	PST211	9	9	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	End=24.285	_	_	_	_
10-0	PST043	10	10	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=24.62	0x2	_	_	_
10-1	PST043	10	10	1	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PST043	10	10	2	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PST043	10	10	3	quindici	quindici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST043	10	10	4	anni::	anni	_	_	_	_	_	linguistic	_	none	_	_	3x2	_	_	_
10-5	PST043	10	10	5	siamo:	siamo	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
10-6	PST043	10	10	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	PST043	10	10	7	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-8	PST043	10	10	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-9	PST043	10	10	9	chivasso	chivasso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-10	PST043	10	10	10	e:h	eh	_	_	_	_	_	linguistic	_	none	_	End=29.122	0x1	_	_	_
11-0	PST211	11	11	0	hai	hai	_	_	_	_	_	linguistic	_	none	_	Begin=29.656	_	_	_	_
11-1	PST211	11	11	1	dei	dei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	PST211	11	11	2	ricordi	ricordi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	PST211	11	11	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
