token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST082	0	0	0	ciao	ciao	_	_	_	_	_	linguistic	_	none	_	Begin=3.51|End=3.86	_	_	_	_
1-0	PST082	1	1	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=4.28|End=6.13	_	_	_	_
2-0	PST077	2	2	0	ciao	ciao	_	_	_	_	_	linguistic	_	none	_	Begin=4.51|End=5.12	_	_	_	_
3-0	PST082	3	3	0	e:::hm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=7.017|End=7.929	0x3	_	_	_
4-0	PST082	4	4	0	e::hm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=9.761|End=10.473	0x2	_	_	_
5-0	PST082	5	5	0	come::	come	_	_	_	_	_	linguistic	_	none	_	Begin=12.61|End=13.641	3x2	_	_	_
6-0	PST082	6	6	0	com'	com'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=14.21	_	_	_	_
6-1	PST082	6	6	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST082	6	6	2	stato	stato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PST082	6	6	3	quando::	quando	_	_	_	_	_	linguistic	_	none	_	_	5x2	_	_	_
6-4	PST082	6	6	4	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST082	6	6	5	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST082	6	6	6	trasferita	trasferita	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST082	6	6	7	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST082	6	6	8	romania.	romania	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=17.48	_	_	_	_
7-0	PST077	7	7	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=18.2	_	_	_	_
7-1	PST077	7	7	1	romania?	romania	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=18.77	_	_	_	_
8-0	PST082	8	8	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=18.78	0x2	_	_	_
8-1	PST082	8	8	1	in::	in	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
8-2	PST082	8	8	2	i:talia.	italia	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=20.07	0x1	_	_	_
9-0	PST077	9	9	0	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=20.88|End=21.66	0x3	_	_	_
10-0	PST077	10	10	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=23.129	_	_	_	_
10-1	PST077	10	10	1	stato::	stato	_	_	_	_	_	linguistic	_	none	_	End=24.001	4x2	_	_	_
