token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	0	eccoci	eccoci	_	_	_	_	_	linguistic	_	none	_	Begin=0.8	_	_	_	_
0-1	PST211	0	0	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST211	0	0	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST211	0	0	3	chia:mi	chiami	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
0-4	PST211	0	0	4	innan[zitutto],	innanzitutto	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=3.227	_	_	_	5-12(0)
1-0	PST052	1	1	0	[eh::]	eh	_	_	_	_	_	linguistic	_	none	_	Begin=2.52	1x2	_	_	0-2(0)
1-1	PST052	1	1	1	cognome	cognome	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST052	1	1	2	@gabor	@gabor	_	_	_	_	_	anonymized	_	none	PauseAfter=Yes	_	_	_	_	_
1-3	PST052	1	1	3	[{P}]	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(1)
1-4	PST052	1	1	4	@gabriela	@gabriela	_	_	_	_	_	anonymized	_	none	_	End=5.605	_	_	_	_
2-0	PST211	2	2	0	[mh:]	mh	_	_	_	_	_	linguistic	_	none	_	Begin=4.32|End=4.801	1x1	_	_	0-2(1)
3-0	PST211	3	3	0	okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=5.61	_	_	_	_
3-1	PST211	3	3	1	[@gabriela,	@gabriela	_	_	_	_	_	anonymized	_	none	Intonation=WeaklyRising	_	_	_	_	0-9(2)
3-2	PST211	3	3	2	posso	posso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(2)
3-3	PST211	3	3	3	chia~]	chia~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=7.22	_	_	_	0-5(2)
4-0	PST052	4	4	0	[tutti	tutti	_	_	_	_	_	linguistic	_	none	_	Begin=6.13	_	_	_	0-5(2)
4-1	PST052	4	4	1	mi::	mi	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	0-2(2)
4-2	PST052	4	4	2	dicono:]	dicono	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	0-6(2)
4-3	PST052	4	4	3	sì:	sì	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	1x1	_	_	_
4-4	PST052	4	4	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-5	PST052	4	4	5	@gabriela	@gabriela	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
4-6	PST052	4	4	6	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PST052	4	4	7	@gabriella	@gabriella	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
4-8	PST052	4	4	8	[tutti	tutti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(3)
4-9	PST052	4	4	9	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
4-10	PST052	4	4	10	chia]mano	chiamano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(3)
4-11	PST052	4	4	11	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-12	PST052	4	4	12	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-13	PST052	4	4	13	[più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(4)
