token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST055	0	0	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=0.1	_	_	_	_
0-1	PST055	0	0	1	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST055	0	0	2	questi	questi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST055	0	0	3	li	li	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST055	0	0	4	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST055	0	0	5	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST055	0	0	6	pron[te]	pronte	_	_	_	_	_	linguistic	_	none	_	End=1.386	_	_	_	4-6(0)
1-0	PST211	1	1	0	[e]cco	ecco	_	_	_	_	_	linguistic	_	none	_	Begin=1.256	_	_	_	0-1(0)
1-1	PST211	1	1	1	perfetto	perfetto	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
1-2	PST211	1	1	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-3	PST211	1	1	3	[comunque	comunque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(1)
1-4	PST211	1	1	4	io]	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
1-5	PST211	1	1	5	sono,	sono	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=2.96	_	_	_	_
2-0	PST055	2	2	0	[(adesso)]	adesso	_	_	_	_	_	linguistic	_	none	_	Begin=2.27|End=2.85	_	_	0-6(0)	0-6(1)
3-0	PST211	3	3	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=3.27	_	_	_	_
3-1	PST211	3	3	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PST211	3	3	2	dicevo	dicevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PST211	3	3	3	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PST211	3	3	4	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PST211	3	3	5	@selene	@selene	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
3-6	PST211	3	3	6	piacere:	piacere	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
3-7	PST211	3	3	7	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-8	PST211	3	3	8	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-9	PST211	3	3	9	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-10	PST211	3	3	10	chiami?	chiami	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=5.57	_	_	_	_
4-0	PST055	4	4	0	@adriana	@adriana	_	_	_	_	_	anonymized	_	none	_	Begin=5.57|End=6.151	_	_	_	_
5-0	PST211	5	5	0	e::	e	_	_	_	_	_	linguistic	_	none	_	Begin=6.61	0x2	_	_	_
5-1	PST211	5	5	1	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST211	5	5	2	quanti	quanti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST211	5	5	3	a:nni	anni	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
5-4	PST211	5	5	4	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	PST211	5	5	5	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PST211	5	5	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	PST211	5	5	7	torino	torino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-8	PST211	5	5	8	quindi:?	quindi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=8.9255	5x1	_	_	_
6-0	PST055	6	6	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=8.9255	_	_	_	_
6-1	PST055	6	6	1	torino	torino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST055	6	6	2	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PST055	6	6	3	vent'	vent'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
6-4	PST055	6	6	4	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST055	6	6	5	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST055	6	6	6	quest'	quest'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
6-7	PST055	6	6	7	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST055	6	6	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST055	6	6	9	dicembre	dicembre	_	_	_	_	_	linguistic	_	none	_	End=11.536	_	_	_	_
7-0	PST211	7	7	0	a::h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=11.69	0x2	_	_	_
7-1	PST211	7	7	1	okay	okay	_	_	_	_	_	linguistic	_	none	_	End=12.573	_	_	_	_
8-0	PST211	8	8	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=12.82	0x1	_	_	_
