token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST164	0	0	0	voi,	voi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=0.0	_	_	_	_
0-1	PST164	0	0	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-2	PST164	0	0	2	sentitevi	sentitevi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST164	0	0	3	libere	libere	_	_	_	_	_	linguistic	_	none	_	End=1.87	_	_	_	_
1-0	PST164	1	1	0	come	come	_	_	_	_	_	linguistic	_	none	_	Begin=2.14	_	_	_	_
1-1	PST164	1	1	1	volete	volete	_	_	_	_	_	linguistic	_	none	_	End=3.03	_	_	_	_
2-0	??	2	2	0	@tommi	@tommi	_	_	_	_	_	anonymized	_	none	_	Begin=7.69|End=8.614999999999998	_	_	_	_
3-0	PST072	3	3	0	magari	magari	_	_	_	_	_	linguistic	_	none	_	Begin=8.614999999999998	_	_	_	_
3-1	PST072	3	3	1	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PST072	3	3	2	fotina?	fotina	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=9.94	_	_	_	_
4-0	PST165	4	4	0	sì:	sì	_	_	_	_	_	linguistic	_	none	_	Begin=10.33	1x1	_	_	_
4-1	PST165	4	4	1	dai	dai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST165	4	4	2	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST165	4	4	3	vogliamo	vogliamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST165	4	4	4	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST165	4	4	5	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST165	4	4	6	foto	foto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PST165	4	4	7	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	PST165	4	4	8	grup[po]?	gruppo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=13.46	_	_	_	4-6(333)
5-0	PST072	5	5	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=13.05	_	_	_	0-2(333)
5-1	PST072	5	5	1	mettiamoci]	mettiamoci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-10(333)
5-2	PST072	5	5	2	seduti	seduti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST072	5	5	3	no?	no	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=14.51	_	_	_	_
6-0	PST211	6	6	0	[anche],	anche	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=13.05|End=13.65	_	_	_	0-5(333)
7-0	PST211	7	7	0	a::h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=14.56	0x2	_	_	_
7-1	PST211	7	7	1	meh	meh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PST211	7	7	2	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PST211	7	7	3	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PST211	7	7	4	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PST211	7	7	5	tranquilla	tranquilla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PST211	7	7	6	siediti	siediti	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
7-7	PST211	7	7	7	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
7-8	PST211	7	7	8	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-9	PST211	7	7	9	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=17.09	_	_	_	_
8-0	PST161	8	8	0	@xxx	@xxx	_	_	_	_	_	anonymized	_	none	_	Begin=17.87|End=18.68	_	_	_	_
9-0	PST211	9	9	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=19.31	_	_	_	_
9-1	PST211	9	9	1	so	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	PST211	9	9	2	solo	solo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PST211	9	9	3	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PST211	9	9	4	bicchiere	bicchiere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-5	PST211	9	9	5	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-6	PST211	9	9	6	[era::]	era	_	_	_	_	_	linguistic	_	none	_	End=21.33	2x2	_	_	0-3(0)
10-0	PST165	10	10	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=20.84|End=21.34	_	_	_	0-2(0)
11-0	PST164	11	11	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=21.735	_	_	_	_
11-1	PST164	11	11	1	era	era	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	PST164	11	11	2	mio	mio	_	_	_	_	_	linguistic	_	none	_	End=22.685	_	_	_	_
12-0	PST211	12	12	0	tu	tu	_	_	_	_	_	linguistic	_	none	_	Begin=25.17	_	_	_	_
12-1	PST211	12	12	1	ce	ce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PST211	12	12	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
12-3	PST211	12	12	3	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-4	PST211	12	12	4	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-5	PST211	12	12	5	bicchiere	bicchiere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-6	PST211	12	12	6	@giorgia?	@giorgia	_	_	_	_	_	anonymized	_	none	Intonation=Rising	End=26.58	_	_	_	_
13-0	PST166	13	13	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=26.77	_	_	_	_
13-1	PST166	13	13	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
