token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST212	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=1.13|End=1.6	_	_	_	_
1-0	PST212	1	1	0	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=2.86	_	_	_	_
1-1	PST212	1	1	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-2	PST212	1	1	2	e::h	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	0x2	_	_	_
1-3	PST212	1	1	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-4	PST212	1	1	4	tu:	tu	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
1-5	PST212	1	1	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PST212	1	1	6	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PST212	1	1	7	zona:	zona	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
1-8	PST212	1	1	8	di:	di	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
1-9	PST212	1	1	9	torino	torino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	PST212	1	1	10	abiti.	abiti	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=7.52	_	_	_	_
2-0	PST042	2	2	0	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=8.21	0x3	_	_	_
2-1	PST042	2	2	1	zona::	zona	_	_	_	_	_	linguistic	_	none	_	_	3x2	_	_	_
2-2	PST042	2	2	2	ehm	ehm	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
2-3	PST042	2	2	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
2-4	PST042	2	2	4	parco	parco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST042	2	2	5	ruffi:ni	ruffini	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
2-6	PST042	2	2	6	corso	corso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PST042	2	2	7	siracu:sa.	siracusa	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=12.775	5x1	_	_	_
3-0	PST212	3	3	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=12.93	_	_	_	_
3-1	PST212	3	3	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PST212	3	3	2	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PST212	3	3	3	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PST212	3	3	4	no:me	nome	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
3-5	PST212	3	3	5	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PST212	3	3	6	quartiere:	quartiere	_	_	_	_	_	linguistic	_	none	_	End=15.31	8x1	_	_	_
4-0	PST042	4	4	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=15.31	0x2	_	_	_
4-1	PST042	4	4	1	mirafio:ri	mirafiori	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
4-2	PST042	4	4	2	penso	penso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST042	4	4	3	su(d).	sud	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=18.07	_	_	2-3(0)	_
5-0	PST042	5	5	0	nord	nord	_	_	_	_	_	linguistic	_	none	_	Begin=19.03|End=19.51	_	_	_	_
6-0	PST212	6	6	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=19.51|End=20.32	_	_	_	0-4(0)
7-0	PST042	7	7	0	[non	non	_	_	_	_	_	linguistic	_	none	_	Begin=19.53	_	_	_	0-3(0)
7-1	PST042	7	7	1	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
7-2	PST042	7	7	2	so:	so	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	0-2(0)
7-3	PST042	7	7	3	{ridendo}	{ridendo}	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	0-9(0)
7-4	PST042	7	7	4	per]ché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
7-5	PST042	7	7	5	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
7-6	PST042	7	7	6	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	PST042	7	7	7	mirafiori	mirafiori	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	PST042	7	7	8	sud	sud	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
