token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST212	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=0.89	_	_	_	_
0-1	PST212	0	0	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST212	0	0	2	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST212	0	0	3	@bianca	@bianca	_	_	_	_	_	anonymized	_	none	_	End=2.33	_	_	_	_
1-0	PST212	1	1	0	piacere	piacere	_	_	_	_	_	linguistic	_	none	_	Begin=2.56|End=3.14	_	_	_	_
2-0	PST060	2	2	0	piacere	piacere	_	_	_	_	_	linguistic	_	none	_	Begin=3.14|End=3.59	_	_	_	_
4-0	PST060	4	4	0	sono	sono	_	_	_	_	_	linguistic	_	none	_	Begin=3.7	_	_	_	_
4-1	PST060	4	4	1	@antonio	@antonio	_	_	_	_	_	anonymized	_	none	_	End=4.44	_	_	_	_
5-0	PST212	5	5	0	@antonio	@antonio	_	_	_	_	_	anonymized	_	none	_	Begin=4.44|End=5.08	_	_	_	_
6-0	PST212	6	6	0	va	va	_	_	_	_	_	linguistic	_	none	_	Begin=5.52	_	_	_	_
6-1	PST212	6	6	1	bene	bene	_	_	_	_	_	linguistic	_	none	_	End=5.979	_	_	_	_
7-0	PST212	7	7	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=6.064	0x1	_	_	_
7-1	PST212	7	7	1	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PST212	7	7	2	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PST212	7	7	3	nato	nato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PST212	7	7	4	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PST212	7	7	5	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PST212	7	7	6	torino?	torino	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=7.935	_	_	_	_
8-0	PST060	8	8	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=7.966|End=8.586	_	_	_	_
9-0	PST212	9	9	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=8.651|End=9.266	_	_	_	_
10-0	PST212	10	10	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=9.67	0x1	_	_	_
10-1	PST212	10	10	1	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PST212	10	10	2	tuoi	tuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PST212	10	10	3	genitori	genitori	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST212	10	10	4	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST212	10	10	5	rumeni,	rumeni	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=12.06	_	_	_	_
11-0	PST060	11	11	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=12.46	_	_	_	_
11-1	PST060	11	11	1	[vengono:	vengono	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	0-7(1)
11-2	PST060	11	11	2	tutti	tutti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(1)
11-3	PST060	11	11	3	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(1)
11-4	PST060	11	11	4	due]	due	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
11-5	PST060	11	11	5	dalla	dalla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-6	PST060	11	11	6	romania	romania	_	_	_	_	_	linguistic	_	none	_	End=14.39	_	_	_	_
12-0	PST212	12	12	0	[tutti	tutti	_	_	_	_	_	linguistic	_	none	_	Begin=12.65	_	_	_	0-5(1)
12-1	PST212	12	12	1	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(1)
12-2	PST212	12	12	2	due]	due	_	_	_	_	_	linguistic	_	none	_	End=13.46	_	_	_	0-3(1)
13-0	PST212	13	13	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=14.59|End=15.21	_	_	_	_
14-0	PST212	14	14	0	e:hm:	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=15.67|End=16.64	0x1,2x1	_	_	_
15-0	PST212	15	15	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=17.6	_	_	_	_
15-1	PST212	15	15	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-2	PST212	15	15	2	zona	zona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-3	PST212	15	15	3	abiti	abiti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-4	PST212	15	15	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-5	PST212	15	15	5	torino.	torino	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=19.14	_	_	_	_
16-0	PST060	16	16	0	barriera	barriera	_	_	_	_	_	linguistic	_	none	_	Begin=19.25	_	_	_	_
16-1	PST060	16	16	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	PST060	16	16	2	milano	milano	_	_	_	_	_	linguistic	_	none	_	End=20.42	_	_	_	_
17-0	PST060	17	17	0	[vicino:	vicino	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=20.58	5x1	_	_	0-6(3)
17-1	PST060	17	17	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(3)
17-2	PST060	17	17	2	barrie]ra	barriera	_	_	_	_	_	linguistic	_	none	_	End=21.7	_	_	_	0-6(3)
18-0	PST212	18	18	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=20.59|End=21.37	_	_	_	0-4(3)
19-0	PST212	19	19	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=21.905	_	_	_	_
19-1	PST212	19	19	1	anch'	anch'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
19-2	PST212	19	19	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	PST212	19	19	3	abito:	abito	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
19-4	PST212	19	19	4	lì	lì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
