token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST092	0	0	0	ehm	ehm	_	_	_	_	_	linguistic	_	some	_	Begin=0.98	_	_	_	_
0-1	PST092	0	0	1	#doamna	doamna	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
0-2	PST092	0	0	2	elisabeta	elisabeta	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-3	PST092	0	0	3	lei	lei	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-4	PST092	0	0	4	è	è	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-5	PST092	0	0	5	venuta	venuta	_	_	_	_	_	linguistic	_	some	PauseAfter=Yes	_	_	_	_	_
0-6	PST092	0	0	6	{P}	{P}	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
0-7	PST092	0	0	7	in	in	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-8	PST092	0	0	8	romania	romania	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-9	PST092	0	0	9	dalla	dalla	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-10	PST092	0	0	10	romania	romania	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-11	PST092	0	0	11	qua	qua	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-12	PST092	0	0	12	in	in	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-13	PST092	0	0	13	italia	italia	_	_	_	_	_	linguistic	_	some	PauseAfter=Yes	_	_	_	_	_
0-14	PST092	0	0	14	{P}	{P}	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
0-15	PST092	0	0	15	come	come	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-16	PST092	0	0	16	ha	ha	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-17	PST092	0	0	17	vissuto	vissuto	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-18	PST092	0	0	18	lo	lo	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-19	PST092	0	0	19	spostamento	spostamento	_	_	_	_	_	linguistic	_	some	_	End=7.396	_	_	_	_
2-0	PST094	2	2	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=8.1	0x2	_	_	_
2-1	PST094	2	2	1	guarda	guarda	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST094	2	2	2	@ilaria	@ilaria	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
2-3	PST094	2	2	3	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST094	2	2	4	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST094	2	2	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PST094	2	2	6	stato:::	stato	_	_	_	_	_	linguistic	_	none	_	_	4x3	_	_	_
2-7	PST094	2	2	7	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	PST094	2	2	8	facile	facile	_	_	_	_	_	linguistic	_	none	_	End=12.321	_	_	_	_
