token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST102	0	0	0	mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	_	_	_	_
0-1	PST102	0	0	1	sento	sento	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST102	0	0	2	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST102	0	0	3	vecchia	vecchia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST102	0	0	4	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	_
0-5	PST102	0	0	5	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST102	0	0	6	signora	signora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST102	0	0	7	@georgeta	@georgeta	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
0-8	PST102	0	0	8	((ridendo))	((ridendo))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=3.012	_	_	_	_
1-0	PST203	1	1	0	anch'	anch'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=4.096	_	_	_	_
1-1	PST203	1	1	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST203	1	1	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST203	1	1	3	sento	sento	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PST203	1	1	4	vecchio	vecchio	_	_	_	_	_	linguistic	_	none	_	End=5.597	_	_	_	_
2-0	PST203	2	2	0	[ti	ti	_	_	_	_	_	linguistic	_	none	_	Begin=5.84	_	_	_	0-2(?)
2-1	PST203	2	2	1	capisco]	capisco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(?)
2-2	PST203	2	2	2	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=7.124	_	_	_	_
3-0	PST083	3	3	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=5.84|End=7.124	_	_	_	_
4-0	PST083	4	4	0	buongiorno	buongiorno	_	_	_	_	_	linguistic	_	none	_	Begin=10.42|End=11.076	_	_	_	_
5-0	PST102	5	5	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=11.9	_	_	_	_
5-1	PST102	5	5	1	lavora	lavora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST102	5	5	2	figlia	figlia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST102	5	5	3	mia	mia	_	_	_	_	_	linguistic	_	none	_	End=13.43	_	_	_	_
6-0	PST083	6	6	0	[lavoro	lavoro	_	_	_	_	_	linguistic	_	none	_	Begin=13.58	_	_	_	0-6(0)
6-1	PST083	6	6	1	lavoro]	lavoro	_	_	_	_	_	linguistic	_	none	_	End=14.48	_	_	_	0-6(0)
7-0	PST102	7	7	0	[se	se	_	_	_	_	_	linguistic	_	none	_	Begin=13.85	_	_	_	0-2(0)
7-1	PST102	7	7	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
7-2	PST102	7	7	2	non]	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
