token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST212	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=0.16	_	_	_	_
0-1	PST212	0	0	1	eh	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
0-2	PST212	0	0	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-3	PST212	0	0	3	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST212	0	0	4	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST212	0	0	5	arrivata:	arrivata	_	_	_	_	_	linguistic	_	none	_	_	7x1	_	_	_
0-6	PST212	0	0	6	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST212	0	0	7	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PST212	0	0	8	torino,	torino	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=3.751	_	_	_	_
1-0	PST050	1	1	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=3.751	0x1	_	_	_
1-1	PST050	1	1	1	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST050	1	1	2	arrivata	arrivata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST050	1	1	3	duemilatré:?	duemilatré	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=5.51	9x1	_	_	_
2-0	PST212	2	2	0	duemilatré?	duemilatré	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=5.66|End=6.45	_	_	_	_
3-0	PST050	3	3	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=6.54	_	_	_	_
3-1	PST050	3	3	1	torino.	torino	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=7.14	_	_	_	_
4-0	PST050	4	4	0	ero	ero	_	_	_	_	_	linguistic	_	none	_	Begin=7.47	_	_	_	_
4-1	PST050	4	4	1	bambina	bambina	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
4-2	PST050	4	4	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-3	PST050	4	4	3	diciassette	diciassette	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST050	4	4	4	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST050	4	4	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST050	4	4	6	avevo.	avevo	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=10.186	_	_	_	_
5-0	PST212	5	5	0	okay.	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=10.43|End=11.11	_	_	_	_
6-0	PST050	6	6	0	insieme	insieme	_	_	_	_	_	linguistic	_	none	_	Begin=11.11	_	_	_	_
6-1	PST050	6	6	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST050	6	6	2	mia	mia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PST050	6	6	3	sorella	sorella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST050	6	6	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST050	6	6	5	lei	lei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST050	6	6	6	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST050	6	6	7	aveva	aveva	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST050	6	6	8	portato	portato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST050	6	6	9	qua:	qua	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
6-10	PST050	6	6	10	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PST050	6	6	11	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	PST050	6	6	12	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-13	PST050	6	6	13	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-14	PST050	6	6	14	mai	mai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-15	PST050	6	6	15	voluto	voluto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-16	PST050	6	6	16	venire	venire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-17	PST050	6	6	17	[mai]	mai	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-3(0)
6-18	PST050	6	6	18	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-19	PST050	6	6	19	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-20	PST050	6	6	20	pianto?	pianto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=17.164	_	_	_	_
