token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST125	0	0	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=1.66	_	_	_	_
0-1	PST125	0	0	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST125	0	0	2	@mari	@mari	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
0-3	PST125	0	0	3	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST125	0	0	4	mangiato	mangiato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST125	0	0	5	co:n	con	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
0-6	PST125	0	0	6	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST125	0	0	7	@migui	@migui	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
0-8	PST125	0	0	8	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	PST125	0	0	9	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-10	PST125	0	0	10	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-11	PST125	0	0	11	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-12	PST125	0	0	12	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-13	PST125	0	0	13	mangia	mangia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-14	PST125	0	0	14	più:	più	_	_	_	_	_	linguistic	_	none	_	End=5.45	2x1	_	_	_
1-0	PST125	1	1	0	m[:h]	mh	_	_	_	_	_	linguistic	_	none	_	Begin=6.23|End=6.76	0x1	_	_	1-2(0)
2-0	PST122	2	2	0	[pero]	pero	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	Begin=6.47	_	_	_	_
2-1	PST122	2	2	1	apaga	apaga	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	_	_	_	_	_
2-2	PST122	2	2	2	la	la	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	_	_	_	_	_
2-3	PST122	2	2	3	televisión	televisión	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	_	_	_	_	_
2-4	PST122	2	2	4	no?	no	_	_	_	_	_	linguistic	_	all	Intonation=Rising|Language=NO_ISO_CODE	End=8.12	_	_	_	_
3-0	PST123	3	3	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=8.135|End=8.615	_	_	_	_
4-0	PST123	4	4	0	tanto	tanto	_	_	_	_	_	linguistic	_	none	_	Begin=9.412	_	_	_	_
4-1	PST123	4	4	1	lui	lui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST123	4	4	2	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
