token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	0	eccoci	eccoci	_	_	_	_	_	linguistic	_	none	_	Begin=1.353|End=2.0	_	_	_	_
1-0	PST036	1	1	0	ciao	ciao	_	_	_	_	_	linguistic	_	none	_	Begin=2.03|End=2.65	_	_	_	_
2-0	PST211	2	2	0	innanzitutto	innanzitutto	_	_	_	_	_	linguistic	_	none	_	Begin=2.66	_	_	_	_
2-1	PST211	2	2	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST211	2	2	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST211	2	2	3	chiami?	chiami	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.25	_	_	_	_
3-0	PST036	3	3	0	@antonella	@antonella	_	_	_	_	_	anonymized	_	none	_	Begin=4.27|End=5.07	_	_	_	_
4-0	PST211	4	4	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=5.08	_	_	_	_
4-1	PST211	4	4	1	e::	e	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
4-2	PST211	4	4	2	m:h	mh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
4-3	PST211	4	4	3	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST211	4	4	4	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST211	4	4	5	ai	ai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST211	4	4	6	bagni	bagni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PST211	4	4	7	perché::	perché	_	_	_	_	_	linguistic	_	none	_	_	5x2	_	_	_
4-8	PST211	4	4	8	lavori	lavori	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	PST211	4	4	9	qui?	qui	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=8.71	_	_	_	_
5-0	PST036	5	5	0	>allora<	allora	_	_	_	_	_	linguistic	_	none	_	Begin=9.25	_	Fast=0-6(0)	_	_
5-1	PST036	5	5	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST036	5	5	2	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST036	5	5	3	servizio::	servizio	_	_	_	_	_	linguistic	_	none	_	_	7x2	_	_	_
5-4	PST036	5	5	4	civile::	civile	_	_	_	_	_	linguistic	_	none	_	_	5x2	_	_	_
5-5	PST036	5	5	5	qui.	qui	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=11.8	_	_	_	_
6-0	PST211	6	6	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=11.83	_	_	_	_
6-1	PST211	6	6	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST211	6	6	2	e::	e	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
6-3	PST211	6	6	3	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST211	6	6	4	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST211	6	6	5	raccontare	raccontare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST211	6	6	6	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST211	6	6	7	po'::	po'	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
6-8	PST211	6	6	8	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST211	6	6	9	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PST211	6	6	10	fai::	fai	_	_	_	_	_	linguistic	_	none	_	_	2x2	_	_	_
6-11	PST211	6	6	11	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	PST211	6	6	12	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-13	PST211	6	6	13	arrivata	arrivata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-14	PST211	6	6	14	ai	ai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-15	PST211	6	6	15	bagni,	bagni	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=17.53	_	_	_	_
7-0	PST036	7	7	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=17.59	_	_	_	_
7-1	PST036	7	7	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PST036	7	7	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PST036	7	7	3	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PST036	7	7	4	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PST036	7	7	5	un'	un'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
7-6	PST036	7	7	6	altra::	altra	_	_	_	_	_	linguistic	_	none	_	_	4x2	_	_	_
7-7	PST036	7	7	7	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	PST036	7	7	8	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-9	PST036	7	7	9	altro	altro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-10	PST036	7	7	10	percorso::	percorso	_	_	_	_	_	linguistic	_	none	_	_	7x2	_	_	_
7-11	PST036	7	7	11	universitario	universitario	_	_	_	_	_	linguistic	_	none	_	End=22.47	_	_	_	_
8-0	PST036	8	8	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=22.52	_	_	_	_
8-1	PST036	8	8	1	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PST036	8	8	2	scienze	scienze	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	PST036	8	8	3	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	PST036	8	8	4	formazione::	formazione	_	_	_	_	_	linguistic	_	none	_	_	9x2	_	_	_
8-5	PST036	8	8	5	primaria	primaria	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
8-6	PST036	8	8	6	[{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(0)
8-7	PST036	8	8	7	e]::	e	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	0-1(0)
8-8	PST036	8	8	8	lavoro	lavoro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	PST036	8	8	9	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-10	PST036	8	8	10	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-11	PST036	8	8	11	nelle	nelle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-12	PST036	8	8	12	scuole,	scuole	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=27.39	_	_	_	_
9-0	PST211	9	9	0	[mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=24.59	_	_	_	0-2(0)
9-1	PST211	9	9	1	mh]	mh	_	_	_	_	_	linguistic	_	none	_	End=25.05	_	_	_	0-2(0)
10-0	PST036	10	10	0	però	però	_	_	_	_	_	linguistic	_	none	_	Begin=27.502	_	_	_	_
10-1	PST036	10	10	1	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	End=29.022	0x3	_	_	_
11-0	PST036	11	11	0	prima	prima	_	_	_	_	_	linguistic	_	none	_	Begin=29.3	_	_	_	_
11-1	PST036	11	11	1	ancora	ancora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	PST036	11	11	2	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	PST036	11	11	3	andare	andare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-4	PST036	11	11	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-5	PST036	11	11	5	>lavorare<	lavorare	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-8(0)	_	_
11-6	PST036	11	11	6	nelle	nelle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-7	PST036	11	11	7	scuole	scuole	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-8	PST036	11	11	8	volevo	volevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-9	PST036	11	11	9	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-10	PST036	11	11	10	un'	un'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
11-11	PST036	11	11	11	esperienza,	esperienza	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=33.57	_	_	_	_
12-0	PST036	12	12	0	e:::	e	_	_	_	_	_	linguistic	_	none	_	Begin=34.07	0x3	_	_	_
12-1	PST036	12	12	1	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PST036	12	12	2	arrivata	arrivata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	PST036	12	12	3	appunto::	appunto	_	_	_	_	_	linguistic	_	none	_	_	6x2	_	_	_
12-4	PST036	12	12	4	ai	ai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-5	PST036	12	12	5	bagni	bagni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-6	PST036	12	12	6	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-7	PST036	12	12	7	hanno	hanno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-8	PST036	12	12	8	proposto::	proposto	_	_	_	_	_	linguistic	_	none	_	_	7x2	_	_	_
12-9	PST036	12	12	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-10	PST036	12	12	10	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-11	PST036	12	12	11	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-12	PST036	12	12	12	subentro	subentro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-13	PST036	12	12	13	in::	in	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
12-14	PST036	12	12	14	e::h	eh	_	_	_	_	_	linguistic	_	none	_	End=40.57	0x2	_	_	_
13-0	PST036	13	13	0	ai	ai	_	_	_	_	_	linguistic	_	none	_	Begin=40.93	_	_	_	_
13-1	PST036	13	13	1	ai	ai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	PST036	13	13	2	bagni	bagni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	PST036	13	13	3	pubblici	pubblici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-4	PST036	13	13	4	e::	e	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
13-5	PST036	13	13	5	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	PST036	13	13	6	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-7	PST036	13	13	7	accettato:::	accettato	_	_	_	_	_	linguistic	_	none	_	_	8x3	_	_	_
13-8	PST036	13	13	8	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-9	PST036	13	13	9	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-10	PST036	13	13	10	quest'	quest'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
13-11	PST036	13	13	11	esperienza:	esperienza	_	_	_	_	_	linguistic	_	none	_	_	9x1	_	_	_
13-12	PST036	13	13	12	nuova,	nuova	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=46.45	_	_	_	_
14-0	PST211	14	14	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=46.56	_	_	_	_
14-1	PST211	14	14	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PST211	14	14	2	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PST211	14	14	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-4	PST211	14	14	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-5	PST211	14	14	5	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-6	PST211	14	14	6	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-7	PST211	14	14	7	occupi	occupi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-8	PST211	14	14	8	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-9	PST211	14	14	9	ai	ai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-10	PST211	14	14	10	bagni.	bagni	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=48.99	_	_	_	_
15-0	PST036	15	15	0	soprattutto	soprattutto	_	_	_	_	_	linguistic	_	none	_	Begin=49.0	_	_	_	_
15-1	PST036	15	15	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-2	PST036	15	15	2	segretariato::	segretariato	_	_	_	_	_	linguistic	_	none	_	_	11x2	_	_	_
15-3	PST036	15	15	3	sociale	sociale	_	_	_	_	_	linguistic	_	none	_	End=51.5	_	_	_	_
16-0	PST211	16	16	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=51.99|End=52.319	_	_	_	0-4(1)
17-0	PST036	17	17	0	[quindi]	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=51.993	_	_	_	0-6(1)
17-1	PST036	17	17	1	aiuto::	aiuto	_	_	_	_	_	linguistic	_	none	_	_	4x2	_	_	_
17-2	PST036	17	17	2	(al)le	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-2(0)	_
17-3	PST036	17	17	3	persone:,	persone	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=53.936	6x1	_	_	_
18-0	PST036	18	18	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=54.29	0x1	_	_	_
18-1	PST036	18	18	1	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	PST036	18	18	2	compilare	compilare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-3	PST036	18	18	3	domande::	domande	_	_	_	_	_	linguistic	_	none	_	_	6x2	_	_	_
18-4	PST036	18	18	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-5	PST036	18	18	5	appunto	appunto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-6	PST036	18	18	6	segretariato	segretariato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-7	PST036	18	18	7	sociale	sociale	_	_	_	_	_	linguistic	_	none	_	End=58.06	_	_	_	_
19-0	PST211	19	19	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=58.17	_	_	_	_
19-1	PST211	19	19	1	mh	mh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
19-2	PST211	19	19	2	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
19-3	PST211	19	19	3	okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=59.205	_	_	_	_
20-0	PST211	20	20	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=59.662	0x2	_	_	_
20-1	PST211	20	20	1	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-2	PST211	20	20	2	quanto	quanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-3	PST211	20	20	3	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-4	PST211	20	20	4	qui	qui	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
20-5	PST211	20	20	5	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
20-6	PST211	20	20	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-7	PST211	20	20	7	lavorare?	lavorare	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=61.84	_	_	_	_
21-0	PST036	21	21	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=61.85	0x2	_	_	_
21-1	PST036	21	21	1	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-2	PST036	21	21	2	settembre.	settembre	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=62.98	_	_	_	_
22-0	PST211	22	22	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=63.181|End=63.531	_	_	_	0-4(2)
23-0	PST036	23	23	0	[adesso]:	adesso	_	_	_	_	_	linguistic	_	none	_	Begin=63.182	5x1	_	_	0-6(2)
23-1	PST036	23	23	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-2	PST036	23	23	2	giugno	giugno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-3	PST036	23	23	3	finiscono	finiscono	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
23-4	PST036	23	23	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
23-5	PST036	23	23	5	nove	nove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-6	PST036	23	23	6	mesi	mesi	_	_	_	_	_	linguistic	_	none	_	End=65.77	_	_	_	_
24-0	PST211	24	24	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=65.84|End=66.26	_	_	_	_
25-0	PST211	25	25	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=66.542	0x2	_	_	_
25-1	PST211	25	25	1	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-2	PST211	25	25	2	abiti	abiti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-3	PST211	25	25	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-4	PST211	25	25	4	torino?	torino	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=67.87	_	_	_	_
26-0	PST211	26	26	0	[in	in	_	_	_	_	_	linguistic	_	none	_	Begin=68.206	_	_	_	0-2(3)
26-1	PST211	26	26	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
26-2	PST211	26	26	2	zona]	zona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(3)
26-3	PST211	26	26	3	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-4	PST211	26	26	4	barriera	barriera	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-5	PST211	26	26	5	okay	okay	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-6	PST211	26	26	6	[quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(4)
26-7	PST211	26	26	7	sei]	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(4)
26-8	PST211	26	26	8	rimasta::	rimasta	_	_	_	_	_	linguistic	_	none	_	_	6x2	_	_	_
26-9	PST211	26	26	9	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-10	PST211	26	26	10	quar[tiere	quartiere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	4-9(5)
26-11	PST211	26	26	11	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(5)
26-12	PST211	26	26	12	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(5)
26-13	PST211	26	26	13	abita]to	abitato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(5)
26-14	PST211	26	26	14	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-15	PST211	26	26	15	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-16	PST211	26	26	16	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-17	PST211	26	26	17	abitato	abitato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-18	PST211	26	26	18	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-19	PST211	26	26	19	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-20	PST211	26	26	20	altre::	altre	_	_	_	_	_	linguistic	_	none	_	End=73.87	4x2	_	_	_
27-0	PST036	27	27	0	[in	in	_	_	_	_	_	linguistic	_	none	_	Begin=68.25	_	_	_	0-2(3)
27-1	PST036	27	27	1	barriera]	barriera	_	_	_	_	_	linguistic	_	none	_	End=68.8	_	_	_	0-8(3)
28-0	PST036	28	28	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=69.53|End=69.92	_	_	_	0-2(4)
29-0	PST036	29	29	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=71.27	_	_	_	0-2(5)
29-1	PST036	29	29	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
29-2	PST036	29	29	2	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=71.96	_	_	_	0-2(5)
